company,ticker,date,price,index_price,price_indexed
Apple,AAPL,2010-09-29,41.05,80.14,51.22285999500873
Apple,AAPL,2010-09-28,40.98,80.14,51.1355128525081
Apple,AAPL,2010-09-27,41.6,80.14,51.90915897179935
Apple,AAPL,2010-09-24,41.76,80.14,52.108809583229345
Apple,AAPL,2010-09-23,41.27,80.14,51.49737958572499
Apple,AAPL,2010-09-22,41.11,80.14,51.297728974294984
Apple,AAPL,2010-09-21,40.54,80.14,50.586473671075616
Apple,AAPL,2010-09-20,40.46,80.14,50.48664836536062
Apple,AAPL,2010-09-17,39.34,80.14,49.089094085350645
Apple,AAPL,2010-09-16,39.51,80.14,49.30122285999501
Apple,AAPL,2010-09-15,38.6,80.14,48.1657100074869
Apple,AAPL,2010-09-14,38.29,80.14,47.77888694784128
Apple,AAPL,2010-09-13,38.15,80.14,47.60419266284003
Apple,AAPL,2010-09-10,37.63,80.14,46.95532817569254
Apple,AAPL,2010-09-09,37.58,80.14,46.89293735962066
Apple,AAPL,2010-09-08,37.56,80.14,46.86798103319192
Apple,AAPL,2010-09-07,36.83,80.14,45.95707511854255
Apple,AAPL,2010-09-03,36.97,80.14,46.1317694035438
Apple,AAPL,2010-09-02,36.02,80.14,44.94634389817819
Apple,AAPL,2010-09-01,35.76,80.14,44.62191165460444
Apple,AAPL,2010-08-31,34.73,80.14,43.33666084352383
Apple,AAPL,2010-08-30,34.64,80.14,43.224357374594454
Apple,AAPL,2010-08-27,34.52,80.14,43.07461941602197
Apple,AAPL,2010-08-26,34.33,80.14,42.83753431494884
Apple,AAPL,2010-08-25,34.7,80.14,43.29922635388071
Apple,AAPL,2010-08-24,34.28,80.14,42.775143498876965
Apple,AAPL,2010-08-23,35.11,80.14,43.81083104567008
Apple,AAPL,2010-08-20,35.66,80.14,44.49713002246069
Apple,AAPL,2010-08-19,35.7,80.14,44.5470426753182
Apple,AAPL,2010-08-18,36.15,80.14,45.10856001996506
Apple,AAPL,2010-08-17,36,80.14,44.921387571749435
Apple,AAPL,2010-08-16,35.38,80.14,44.1477414524582
Apple,AAPL,2010-08-13,35.59,80.14,44.409782879960076
Apple,AAPL,2010-08-12,35.97,80.14,44.883953082106316
Apple,AAPL,2010-08-11,35.74,80.14,44.596955328175696
Apple,AAPL,2010-08-10,37.06,80.14,46.244072872473176
Apple,AAPL,2010-08-09,37.39,80.14,46.65585225854754
Apple,AAPL,2010-08-06,37.16,80.14,46.36885450461691
Apple,AAPL,2010-08-05,37.39,80.14,46.65585225854754
Apple,AAPL,2010-08-04,37.57,80.14,46.880459196406285
Apple,AAPL,2010-08-03,37.42,80.14,46.693286748190665
Apple,AAPL,2010-08-02,37.41,80.14,46.68080858497628
Apple,AAPL,2010-07-30,36.75,80.14,45.85724981282755
Apple,AAPL,2010-07-29,36.87,80.14,46.00698777140005
Apple,AAPL,2010-07-28,37.28,80.14,46.51859246318942
Apple,AAPL,2010-07-27,37.73,80.14,47.08010980783629
Apple,AAPL,2010-07-26,37.04,80.14,46.21911654604442
Apple,AAPL,2010-07-23,37.13,80.14,46.3314200149738
Apple,AAPL,2010-07-22,37,80.14,46.169203893186925
Apple,AAPL,2010-07-21,36.32,80.14,45.32068879460943
Apple,AAPL,2010-07-20,35.98,80.14,44.896431245320684
Apple,AAPL,2010-07-19,35.08,80.14,43.77339655602695
Apple,AAPL,2010-07-16,35.7,80.14,44.5470426753182
Apple,AAPL,2010-07-15,35.92,80.14,44.82156226603444
Apple,AAPL,2010-07-14,36.1,80.14,45.046169203893186
Apple,AAPL,2010-07-13,35.97,80.14,44.883953082106316
Apple,AAPL,2010-07-12,36.76,80.14,45.86972797604192
Apple,AAPL,2010-07-09,37.09,80.14,46.2815073621163
Apple,AAPL,2010-07-08,36.87,80.14,46.00698777140005
Apple,AAPL,2010-07-07,36.95,80.14,46.10681307711505
Apple,AAPL,2010-07-06,35.52,80.14,44.32243573745945
Apple,AAPL,2010-07-02,35.28,80.14,44.02295982031445
Apple,AAPL,2010-07-01,35.5,80.14,44.29747941103069
Apple,AAPL,2010-06-30,35.93,80.14,44.83404042924881
Apple,AAPL,2010-06-29,36.6,80.14,45.670077364611934
Apple,AAPL,2010-06-28,38.33,80.14,47.82879960069877
Apple,AAPL,2010-06-25,38.1,80.14,47.54180184676816
Apple,AAPL,2010-06-24,38.43,80.14,47.953581232842524
Apple,AAPL,2010-06-23,38.71,80.14,48.30296980284502
Apple,AAPL,2010-06-22,39.12,80.14,48.814574494634385
Apple,AAPL,2010-06-21,38.6,80.14,48.1657100074869
Apple,AAPL,2010-06-18,39.15,80.14,48.85200898427751
Apple,AAPL,2010-06-17,38.84,80.14,48.465185924631896
Apple,AAPL,2010-06-16,38.18,80.14,47.64162715248315
Apple,AAPL,2010-06-15,37.1,80.14,46.29398552533067
Apple,AAPL,2010-06-14,36.33,80.14,45.333166957823806
Apple,AAPL,2010-06-11,36.22,80.14,45.19590716246568
Apple,AAPL,2010-06-10,35.79,80.14,44.659346144247564
Apple,AAPL,2010-06-09,34.74,80.14,43.349139006738206
Apple,AAPL,2010-06-08,35.62,80.14,44.447217369603194
Apple,AAPL,2010-06-07,35.85,80.14,44.734215123533815
Apple,AAPL,2010-06-04,36.57,80.14,45.6326428749688
Apple,AAPL,2010-06-03,37.59,80.14,46.90541552283504
Apple,AAPL,2010-06-02,37.71,80.14,47.05515348140754
Apple,AAPL,2010-06-01,37.26,80.14,46.49363613676067
Apple,AAPL,2010-05-28,36.7,80.14,45.794858996755686
Apple,AAPL,2010-05-27,36.19,80.14,45.158472672822555
Apple,AAPL,2010-05-26,34.87,80.14,43.511355128525075
Apple,AAPL,2010-05-25,35.03,80.14,43.71100573995508
Apple,AAPL,2010-05-24,35.25,80.14,43.98552533067133
Apple,AAPL,2010-05-21,34.62,80.14,43.19940104816571
Apple,AAPL,2010-05-20,33.97,80.14,42.38832043923134
Apple,AAPL,2010-05-19,35.48,80.14,44.27252308460194
Apple,AAPL,2010-05-18,36.05,80.14,44.98377838782131
Apple,AAPL,2010-05-17,36.32,80.14,45.32068879460943
Apple,AAPL,2010-05-14,36.26,80.14,45.24581981532318
Apple,AAPL,2010-05-13,36.91,80.14,46.05690042425755
Apple,AAPL,2010-05-12,37.44,80.14,46.718243074619416
Apple,AAPL,2010-05-11,36.65,80.14,45.7324681806838
Apple,AAPL,2010-05-10,36.28,80.14,45.27077614175193
Apple,AAPL,2010-05-07,33.69,80.14,42.03893186922885
Apple,AAPL,2010-05-06,35.18,80.14,43.898178188170704
Apple,AAPL,2010-05-05,36.57,80.14,45.6326428749688
Apple,AAPL,2010-05-04,36.95,80.14,46.10681307711505
Apple,AAPL,2010-05-03,38.05,80.14,47.479411030696276
Apple,AAPL,2010-04-30,37.3,80.14,46.543548789618164
Apple,AAPL,2010-04-29,38.38,80.14,47.89119041677065
Apple,AAPL,2010-04-28,37.37,80.14,46.63089593211879
Apple,AAPL,2010-04-27,37.43,80.14,46.70576491140504
Apple,AAPL,2010-04-26,38.5,80.14,48.04092837534315
Apple,AAPL,2010-04-23,38.69,80.14,48.27801347641627
Apple,AAPL,2010-04-22,38.07,80.14,47.504367357125034
Apple,AAPL,2010-04-21,37.03,80.14,46.20663838283005
Apple,AAPL,2010-04-20,34.94,80.14,43.5987022710257
Apple,AAPL,2010-04-19,35.3,80.14,44.04791614674319
Apple,AAPL,2010-04-16,35.34,80.14,44.097828799600705
Apple,AAPL,2010-04-15,35.56,80.14,44.372348390316944
Apple,AAPL,2010-04-14,35.1,80.14,43.7983528824557
Apple,AAPL,2010-04-13,34.63,80.14,43.21187921138009
Apple,AAPL,2010-04-12,34.61,80.14,43.186922884951336
Apple,AAPL,2010-04-09,34.54,80.14,43.09957574245071
Apple,AAPL,2010-04-08,34.28,80.14,42.775143498876965
Apple,AAPL,2010-04-07,34.37,80.14,42.88744696780633
Apple,AAPL,2010-04-06,34.22,80.14,42.700274519590714
Apple,AAPL,2010-04-05,34.07,80.14,42.513102071375094
Apple,AAPL,2010-03-31,33.57,80.14,41.88919391065635
Apple,AAPL,2010-03-30,33.69,80.14,42.03893186922885
Apple,AAPL,2010-03-29,33.2,80.14,41.42750187172449
Apple,AAPL,2010-03-26,32.99,80.14,41.16546044422261
Apple,AAPL,2010-03-25,32.38,80.14,40.40429248814575
Apple,AAPL,2010-03-24,32.77,80.14,40.89094085350637
Apple,AAPL,2010-03-23,32.62,80.14,40.70376840529074
Apple,AAPL,2010-03-22,32.11,80.14,40.06738208135762
Apple,AAPL,2010-03-19,31.75,80.14,39.61816820564013
Apple,AAPL,2010-03-18,32.09,80.14,40.04242575492888
Apple,AAPL,2010-03-17,32.02,80.14,39.95507861242825
Apple,AAPL,2010-03-16,32.06,80.14,40.00499126528575
Apple,AAPL,2010-03-15,31.98,80.14,39.90516595957075
Apple,AAPL,2010-03-12,32.37,80.14,40.39181432493137
Apple,AAPL,2010-03-11,32.21,80.14,40.19216371350137
Apple,AAPL,2010-03-10,32.12,80.14,40.079860244572
Apple,AAPL,2010-03-09,31.86,80.14,39.75542800099825
Apple,AAPL,2010-03-08,31.3,80.14,39.056650860993265
Apple,AAPL,2010-03-05,31.28,80.14,39.031694534564515
Apple,AAPL,2010-03-04,30.1,80.14,37.55927127526828
Apple,AAPL,2010-03-03,29.9,80.14,37.30970801098078
Apple,AAPL,2010-03-02,29.84,80.14,37.234839031694534
Apple,AAPL,2010-03-01,29.86,80.14,37.259795358123284
Apple,AAPL,2010-02-26,29.23,80.14,36.473671075617666
Apple,AAPL,2010-02-25,28.86,80.14,36.0119790366858
Apple,AAPL,2010-02-24,28.66,80.14,35.762415772398306
Apple,AAPL,2010-02-23,28.15,80.14,35.12602944846518
Apple,AAPL,2010-02-22,28.63,80.14,35.724981282755174
Apple,AAPL,2010-02-19,28.81,80.14,35.949588220613926
Apple,AAPL,2010-02-18,28.99,80.14,36.17419515847267
Apple,AAPL,2010-02-17,28.94,80.14,36.1118043424008
Apple,AAPL,2010-02-16,29.06,80.14,36.26154230097329
Apple,AAPL,2010-02-12,28.63,80.14,35.724981282755174
Apple,AAPL,2010-02-11,28.38,80.14,35.41302720239581
Apple,AAPL,2010-02-10,27.87,80.14,34.776640878462686
Apple,AAPL,2010-02-09,28.03,80.14,34.97629148989269
Apple,AAPL,2010-02-08,27.73,80.14,34.60194659346144
Apple,AAPL,2010-02-05,27.92,80.14,34.83903169453457
Apple,AAPL,2010-02-04,27.44,80.14,34.24007986024457
Apple,AAPL,2010-02-03,28.46,80.14,35.51285250811081
Apple,AAPL,2010-02-02,27.98,80.14,34.91390067382081
Apple,AAPL,2010-02-01,27.82,80.14,34.71425006239082
Apple,AAPL,2010-01-29,27.44,80.14,34.24007986024457
Apple,AAPL,2010-01-28,28.47,80.14,35.52533067132518
Apple,AAPL,2010-01-27,29.7,80.14,37.06014474669328
Apple,AAPL,2010-01-26,29.42,80.14,36.71075617669079
Apple,AAPL,2010-01-25,29.01,80.14,36.19915148490143
Apple,AAPL,2010-01-22,28.25,80.14,35.25081108060893
Apple,AAPL,2010-01-21,29.72,80.14,37.08510107312203
Apple,AAPL,2010-01-20,30.25,80.14,37.7464437234839
Apple,AAPL,2010-01-19,30.72,80.14,38.332917394559516
Apple,AAPL,2010-01-15,29.42,80.14,36.71075617669079
Apple,AAPL,2010-01-14,29.92,80.14,37.334664337409535
Apple,AAPL,2010-01-13,30.09,80.14,37.546793112053905
Apple,AAPL,2010-01-12,29.67,80.14,37.022710257050164
Apple,AAPL,2010-01-11,30.02,80.14,37.45944596955328
Apple,AAPL,2010-01-08,30.28,80.14,37.78387821312703
Apple,AAPL,2010-01-07,30.08,80.14,37.53431494883953
Apple,AAPL,2010-01-06,30.14,80.14,37.60918392812578
Apple,AAPL,2010-01-05,30.63,80.14,38.22061392563015
Apple,AAPL,2010-01-04,30.57,80.14,38.145744946343896
Apple,AAPL,2009-12-31,30.1,80.14,37.55927127526828
Apple,AAPL,2009-12-30,30.23,80.14,37.72148739705516
Apple,AAPL,2009-12-29,29.87,80.14,37.27227352133766
Apple,AAPL,2009-12-28,30.23,80.14,37.72148739705516
Apple,AAPL,2009-12-24,29.86,80.14,37.259795358123284
Apple,AAPL,2009-12-23,28.87,80.14,36.024457199900176
Apple,AAPL,2009-12-22,28.62,80.14,35.712503119540806
Apple,AAPL,2009-12-21,28.32,80.14,35.33815822310956
Apple,AAPL,2009-12-18,27.92,80.14,34.83903169453457
Apple,AAPL,2009-12-17,27.41,80.14,34.202645370601445
Apple,AAPL,2009-12-16,27.86,80.14,34.76416271524832
Apple,AAPL,2009-12-15,27.74,80.14,34.61442475667582
Apple,AAPL,2009-12-14,28.14,80.14,35.11355128525081
Apple,AAPL,2009-12-11,27.81,80.14,34.701771899176435
Apple,AAPL,2009-12-10,28.06,80.14,35.013725979535806
Apple,AAPL,2009-12-09,28.26,80.14,35.26328924382331
Apple,AAPL,2009-12-08,27.12,80.14,33.84077863738458
Apple,AAPL,2009-12-07,26.99,80.14,33.678562515597704
Apple,AAPL,2009-12-04,27.62,80.14,34.46468679810332
Apple,AAPL,2009-12-03,28.07,80.14,35.02620414275019
Apple,AAPL,2009-12-02,28.03,80.14,34.97629148989269
Apple,AAPL,2009-12-01,28.14,80.14,35.11355128525081
Apple,AAPL,2009-11-30,28.56,80.14,35.637634140254555
Apple,AAPL,2009-11-27,28.66,80.14,35.762415772398306
Apple,AAPL,2009-11-25,29.17,80.14,36.39880209633142
Apple,AAPL,2009-11-24,29.21,80.14,36.44871474918892
Apple,AAPL,2009-11-23,29.41,80.14,36.69827801347642
Apple,AAPL,2009-11-20,28.56,80.14,35.637634140254555
Apple,AAPL,2009-11-19,28.64,80.14,35.737459445969556
Apple,AAPL,2009-11-18,29.42,80.14,36.71075617669079
Apple,AAPL,2009-11-17,29.57,80.14,36.89792862490641
Apple,AAPL,2009-11-16,29.52,80.14,36.83553780883454
Apple,AAPL,2009-11-13,29.21,80.14,36.44871474918892
Apple,AAPL,2009-11-12,28.86,80.14,36.0119790366858
Apple,AAPL,2009-11-11,29.04,80.14,36.236585974544546
Apple,AAPL,2009-11-10,29,80.14,36.186673321687046
Apple,AAPL,2009-11-09,28.78,80.14,35.9121537309708
Apple,AAPL,2009-11-06,27.76,80.14,34.63938108310457
Apple,AAPL,2009-11-05,27.72,80.14,34.58946843024707
Apple,AAPL,2009-11-04,27.26,80.14,34.015472922385825
Apple,AAPL,2009-11-03,26.96,80.14,33.64112802595458
Apple,AAPL,2009-11-02,27.04,80.14,33.74095333166957
Apple,AAPL,2009-10-30,26.93,80.14,33.603693536311454
Apple,AAPL,2009-10-29,28.05,80.14,35.00124781632144
Apple,AAPL,2009-10-28,27.49,80.14,34.302470676316446
Apple,AAPL,2009-10-27,28.2,80.14,35.18842026453706
Apple,AAPL,2009-10-26,28.93,80.14,36.09932617918643
Apple,AAPL,2009-10-23,29.13,80.14,36.34888944347392
Apple,AAPL,2009-10-22,29.31,80.14,36.57349638133267
Apple,AAPL,2009-10-21,29.27,80.14,36.52358372847517
Apple,AAPL,2009-10-20,28.39,80.14,35.425505365610185
Apple,AAPL,2009-10-19,27.12,80.14,33.84077863738458
Apple,AAPL,2009-10-16,26.86,80.14,33.51634639381083
Apple,AAPL,2009-10-15,27.22,80.14,33.965560269528325
Apple,AAPL,2009-10-14,27.33,80.14,34.102820064886444
Apple,AAPL,2009-10-13,27.15,80.14,33.8782131270277
Apple,AAPL,2009-10-12,27.26,80.14,34.015472922385825
Apple,AAPL,2009-10-09,27.21,80.14,33.95308210631395
Apple,AAPL,2009-10-08,27.04,80.14,33.74095333166957
Apple,AAPL,2009-10-07,27.18,80.14,33.915647616670825
Apple,AAPL,2009-10-06,27.14,80.14,33.865734963813324
Apple,AAPL,2009-10-05,26.57,80.14,33.154479660593964
Apple,AAPL,2009-10-02,26.41,80.14,32.95482904916396
Apple,AAPL,2009-10-01,25.84,80.14,32.2435737459446
Apple,AAPL,2009-09-30,26.48,80.14,33.04217619166459
Apple,AAPL,2009-09-29,26.48,80.14,33.04217619166459
Apple,AAPL,2009-09-28,26.59,80.14,33.17943598702271
Apple,AAPL,2009-09-25,26.05,80.14,32.505615173446465
Apple,AAPL,2009-09-24,26.26,80.14,32.76765660094834
Apple,AAPL,2009-09-23,26.5,80.14,33.06713251809333
Apple,AAPL,2009-09-22,26.35,80.14,32.87996006987772
Apple,AAPL,2009-09-21,26.29,80.14,32.80509109059147
Apple,AAPL,2009-09-18,26.43,80.14,32.97978537559271
Apple,AAPL,2009-09-17,26.36,80.14,32.892438233092086
Apple,AAPL,2009-09-16,25.98,80.14,32.418268030945846
Apple,AAPL,2009-09-15,25.02,80.14,31.22036436236586
Apple,AAPL,2009-09-14,24.82,80.14,30.970801098078365
Apple,AAPL,2009-09-11,24.59,80.14,30.68380334414774
Apple,AAPL,2009-09-10,24.65,80.14,30.758672323433988
Apple,AAPL,2009-09-09,24.45,80.14,30.509109059146493
Apple,AAPL,2009-09-08,24.7,80.14,30.82106313950586
Apple,AAPL,2009-09-04,24.33,80.14,30.359371100573995
Apple,AAPL,2009-09-03,23.79,80.14,29.685550286997753
Apple,AAPL,2009-09-02,23.6,80.14,29.448465185924633
Apple,AAPL,2009-09-01,23.61,80.14,29.460943349139008
Apple,AAPL,2009-08-31,24.03,80.14,29.985026204142752
Apple,AAPL,2009-08-28,24.29,80.14,30.309458447716498
Apple,AAPL,2009-08-27,24.21,80.14,30.209633142001497
Apple,AAPL,2009-08-26,23.92,80.14,29.847766408784626
Apple,AAPL,2009-08-25,24.2,80.14,30.197154978787122
Apple,AAPL,2009-08-24,24.15,80.14,30.134764162715243
Apple,AAPL,2009-08-21,24.17,80.14,30.159720489144
Apple,AAPL,2009-08-20,23.76,80.14,29.64811579735463
Apple,AAPL,2009-08-19,23.51,80.14,29.336161716995264
Apple,AAPL,2009-08-18,23.43,80.14,29.236336411280263
Apple,AAPL,2009-08-17,22.8,80.14,28.450212128774645
Apple,AAPL,2009-08-14,23.83,80.14,29.73546293985525
Apple,AAPL,2009-08-13,24.06,80.14,30.022460693785874
Apple,AAPL,2009-08-12,23.62,80.14,29.473421512353383
Apple,AAPL,2009-08-11,23.26,80.14,29.02420763663589
Apple,AAPL,2009-08-10,23.53,80.14,29.36111804342401
Apple,AAPL,2009-08-07,23.64,80.14,29.49837783878213
Apple,AAPL,2009-08-06,23.42,80.14,29.223858248065888
Apple,AAPL,2009-08-05,23.59,80.14,29.435987022710258
Apple,AAPL,2009-08-04,23.65,80.14,29.510856001996505
Apple,AAPL,2009-08-03,23.78,80.14,29.673072123783378
Apple,AAPL,2009-07-31,23.34,80.14,29.124032942350887
Apple,AAPL,2009-07-30,23.26,80.14,29.02420763663589
Apple,AAPL,2009-07-29,22.86,80.14,28.52508110806089
Apple,AAPL,2009-07-28,22.86,80.14,28.52508110806089
Apple,AAPL,2009-07-27,22.87,80.14,28.53755927127527
Apple,AAPL,2009-07-24,22.86,80.14,28.52508110806089
Apple,AAPL,2009-07-23,22.55,80.14,28.138258048415278
Apple,AAPL,2009-07-22,22.39,80.14,27.938607436985276
Apple,AAPL,2009-07-21,21.64,80.14,27.002745195907163
Apple,AAPL,2009-07-20,21.84,80.14,27.25230846019466
Apple,AAPL,2009-07-17,21.68,80.14,27.05265784876466
Apple,AAPL,2009-07-16,21.07,80.14,26.291489892687796
Apple,AAPL,2009-07-15,20.98,80.14,26.17918642375842
Apple,AAPL,2009-07-14,20.32,80.14,25.355627651609687
Apple,AAPL,2009-07-13,20.33,80.14,25.368105814824055
Apple,AAPL,2009-07-10,19.79,80.14,24.694285001247813
Apple,AAPL,2009-07-09,19.48,80.14,24.307461941602195
Apple,AAPL,2009-07-08,19.6,80.14,24.457199900174693
Apple,AAPL,2009-07-07,19.34,80.14,24.132767656600947
Apple,AAPL,2009-07-06,19.8,80.14,24.706763164462192
Apple,AAPL,2009-07-02,20,80.14,24.956326428749687
Apple,AAPL,2009-07-01,20.4,80.14,25.45545295732468
Apple,AAPL,2009-06-30,20.35,80.14,25.39306214125281
Apple,AAPL,2009-06-29,20.28,80.14,25.305714998752183
Apple,AAPL,2009-06-26,20.35,80.14,25.39306214125281
Apple,AAPL,2009-06-25,19.98,80.14,24.931370102320937
Apple,AAPL,2009-06-24,19.46,80.14,24.28250561517345
Apple,AAPL,2009-06-23,19.14,80.14,23.883204392313452
Apple,AAPL,2009-06-22,19.62,80.14,24.482156226603443
Apple,AAPL,2009-06-19,19.93,80.14,24.86897928624906
Apple,AAPL,2009-06-18,19.41,80.14,24.220114799101573
Apple,AAPL,2009-06-17,19.37,80.14,24.170202146244073
Apple,AAPL,2009-06-16,19.48,80.14,24.307461941602195
Apple,AAPL,2009-06-15,19.44,80.14,24.2575492887447
Apple,AAPL,2009-06-12,19.57,80.14,24.419765410531568
Apple,AAPL,2009-06-11,19.99,80.14,24.943848265535312
Apple,AAPL,2009-06-10,20.04,80.14,25.006239081607184
Apple,AAPL,2009-06-09,20.39,80.14,25.442974794110306
Apple,AAPL,2009-06-08,20.55,80.14,25.642625405540304
Apple,AAPL,2009-06-05,20.67,80.14,25.792363364112802
Apple,AAPL,2009-06-04,20.53,80.14,25.617669079111554
Apple,AAPL,2009-06-03,20.14,80.14,25.131020713750935
Apple,AAPL,2009-06-02,19.93,80.14,24.86897928624906
Apple,AAPL,2009-06-01,19.91,80.14,24.844022959820315
Apple,AAPL,2009-05-29,19.4,80.14,24.207636635887194
Apple,AAPL,2009-05-28,19.3,80.14,24.08285500374345
Apple,AAPL,2009-05-27,19.01,80.14,23.72098827052658
Apple,AAPL,2009-05-26,18.68,80.14,23.30920888445221
Apple,AAPL,2009-05-22,17.5,80.14,21.836785625155976
Apple,AAPL,2009-05-21,17.74,80.14,22.13626154230097
Apple,AAPL,2009-05-20,17.98,80.14,22.43573745944597
Apple,AAPL,2009-05-19,18.21,80.14,22.72273521337659
Apple,AAPL,2009-05-18,18.09,80.14,22.572997254804093
Apple,AAPL,2009-05-15,17.49,80.14,21.8243074619416
Apple,AAPL,2009-05-14,17.56,80.14,21.911654604442223
Apple,AAPL,2009-05-13,17.07,80.14,21.30022460693786
Apple,AAPL,2009-05-12,17.77,80.14,22.173696031944097
Apple,AAPL,2009-05-11,18.51,80.14,23.097080109807838
Apple,AAPL,2009-05-08,18.46,80.14,23.034689293735962
Apple,AAPL,2009-05-07,18.44,80.14,23.009732967307215
Apple,AAPL,2009-05-06,18.93,80.14,23.621162964811578
Apple,AAPL,2009-05-05,18.96,80.14,23.658597454454704
Apple,AAPL,2009-05-04,18.87,80.14,23.54629398552533
Apple,AAPL,2009-05-01,18.18,80.14,22.685300723733466
Apple,AAPL,2009-04-30,17.98,80.14,22.43573745944597
Apple,AAPL,2009-04-29,17.88,80.14,22.31095582730222
Apple,AAPL,2009-04-28,17.7,80.14,22.08634888944347
Apple,AAPL,2009-04-27,17.82,80.14,22.236086848015972
Apple,AAPL,2009-04-24,17.7,80.14,22.08634888944347
Apple,AAPL,2009-04-23,17.91,80.14,22.348390316945345
Apple,AAPL,2009-04-22,17.36,80.14,21.662091340154728
Apple,AAPL,2009-04-21,17.39,80.14,21.699525829797857
Apple,AAPL,2009-04-20,17.21,80.14,21.474918891939108
Apple,AAPL,2009-04-17,17.63,80.14,21.99900174694285
Apple,AAPL,2009-04-16,17.35,80.14,21.649613176940356
Apple,AAPL,2009-04-15,16.81,80.14,20.97579236336411
Apple,AAPL,2009-04-14,16.9,80.14,21.088095832293487
Apple,AAPL,2009-04-13,17.17,80.14,21.425006239081608
Apple,AAPL,2009-04-09,17.08,80.14,21.31270277015223
Apple,AAPL,2009-04-08,16.62,80.14,20.738707262290994
Apple,AAPL,2009-04-07,16.43,80.14,20.50162216121787
Apple,AAPL,2009-04-06,16.92,80.14,21.113052158722237
Apple,AAPL,2009-04-03,16.57,80.14,20.67631644621912
Apple,AAPL,2009-04-02,16.1,80.14,20.089842775143502
Apple,AAPL,2009-04-01,15.53,80.14,19.37858747192413
Apple,AAPL,2009-03-31,15.02,80.14,18.742201147991015
Apple,AAPL,2009-03-30,14.93,80.14,18.629897679061642
Apple,AAPL,2009-03-27,15.26,80.14,19.04167706513601
Apple,AAPL,2009-03-26,15.7,80.14,19.590716246568505
Apple,AAPL,2009-03-25,15.21,80.14,18.97928624906414
Apple,AAPL,2009-03-24,15.21,80.14,18.97928624906414
Apple,AAPL,2009-03-23,15.38,80.14,19.19141502370851
Apple,AAPL,2009-03-20,14.51,80.14,18.105814824057898
Apple,AAPL,2009-03-19,14.52,80.14,18.118292987272273
Apple,AAPL,2009-03-18,14.5,80.14,18.093336660843523
Apple,AAPL,2009-03-17,14.24,80.14,17.76890441726978
Apple,AAPL,2009-03-16,13.63,80.14,17.007736461192913
Apple,AAPL,2009-03-13,13.7,80.14,17.095083603693535
Apple,AAPL,2009-03-12,13.76,80.14,17.169952582979786
Apple,AAPL,2009-03-11,13.24,80.14,16.521088095832294
Apple,AAPL,2009-03-10,12.66,80.14,15.797354629398551
Apple,AAPL,2009-03-09,11.87,80.14,14.811579735462937
Apple,AAPL,2009-03-06,12.19,80.14,15.210880958322933
Apple,AAPL,2009-03-05,12.69,80.14,15.834789119041675
Apple,AAPL,2009-03-04,13.02,80.14,16.246568505116045
Apple,AAPL,2009-03-03,12.62,80.14,15.747441976541051
Apple,AAPL,2009-03-02,12.56,80.14,15.672572997254806
Apple,AAPL,2009-02-27,12.76,80.14,15.922136261542299
Apple,AAPL,2009-02-26,12.74,80.14,15.89717993511355
Apple,AAPL,2009-02-25,13.02,80.14,16.246568505116045
Apple,AAPL,2009-02-24,12.89,80.14,16.084352383329175
Apple,AAPL,2009-02-23,12.42,80.14,15.497878712253558
Apple,AAPL,2009-02-20,13,80.14,16.221612178687298
Apple,AAPL,2009-02-19,12.95,80.14,16.159221362615423
Apple,AAPL,2009-02-18,13.48,80.14,16.82056401297729
Apple,AAPL,2009-02-17,13.5,80.14,16.84552033940604
Apple,AAPL,2009-02-13,14.17,80.14,17.68155727476915
Apple,AAPL,2009-02-12,14.18,80.14,17.69403543798353
Apple,AAPL,2009-02-11,13.83,80.14,17.25729972548041
Apple,AAPL,2009-02-10,13.98,80.14,17.44447217369603
Apple,AAPL,2009-02-09,14.64,80.14,18.26803094584477
Apple,AAPL,2009-02-06,14.25,80.14,17.781382580484152
Apple,AAPL,2009-02-05,13.78,80.14,17.194908909408536
Apple,AAPL,2009-02-04,13.36,80.14,16.67082605440479
Apple,AAPL,2009-02-03,13.28,80.14,16.571000748689794
Apple,AAPL,2009-02-02,13.07,80.14,16.30895932118792
Apple,AAPL,2009-01-30,12.88,80.14,16.0718742201148
Apple,AAPL,2009-01-29,13.29,80.14,16.583478911904166
Apple,AAPL,2009-01-28,13.46,80.14,16.795607686548543
Apple,AAPL,2009-01-27,12.96,80.14,16.1716995258298
Apple,AAPL,2009-01-26,12.81,80.14,15.984527077614175
Apple,AAPL,2009-01-23,12.62,80.14,15.747441976541051
Apple,AAPL,2009-01-22,12.62,80.14,15.747441976541051
Apple,AAPL,2009-01-21,11.83,80.14,14.76166708260544
Apple,AAPL,2009-01-20,11.17,80.14,13.938108310456702
Apple,AAPL,2009-01-16,11.76,80.14,14.674319940104816
Apple,AAPL,2009-01-15,11.91,80.14,14.861492388320437
Apple,AAPL,2009-01-14,12.19,80.14,15.210880958322933
Apple,AAPL,2009-01-13,12.53,80.14,15.635138507611678
Apple,AAPL,2009-01-12,12.67,80.14,15.809832792612927
Apple,AAPL,2009-01-09,12.94,80.14,16.146743199401048
Apple,AAPL,2009-01-08,13.24,80.14,16.521088095832294
Apple,AAPL,2009-01-07,13,80.14,16.221612178687298
Apple,AAPL,2009-01-06,13.29,80.14,16.583478911904166
Apple,AAPL,2009-01-05,13.51,80.14,16.857998502620415
